route_id,day_of_week,hour,weather,is_holiday,is_weekend,capacity,passenger_count,max_segment_pax,min_segment_pax,rush_level
Tenali-Guntur,Sunday,20,Sunny,0,1,55,21,21,11,Low
Tenali-Vijayawada,Saturday,18,Cloudy,0,1,60,36,51,17,Medium
Tenali-Ongole,Saturday,22,Foggy,0,1,50,13,11,3,Low
Guntur-Tenali,Thursday,14,Sunny,0,0,55,26,24,6,Medium
Guntur-Mangalagiri,Tuesday,8,Cloudy,0,0,52,47,52,16,High
Tenali-Vijayawada,Wednesday,17,Rainy,0,0,60,60,60,24,High
Tenali-Guntur,Saturday,5,Cloudy,0,1,55,16,14,6,Low
Tenali-Bapatla,Tuesday,9,Rainy,0,0,45,45,44,22,High
Tenali-Guntur,Monday,11,Rainy,0,0,55,34,23,11,Medium
Guntur-Tenali,Wednesday,8,Sunny,0,0,55,36,49,17,Medium
Tenali-Chirala,Tuesday,20,Rainy,0,0,48,48,48,17,High
Guntur-Sattenapalli,Friday,16,Cloudy,0,0,50,18,17,5,Low
Tenali-Chirala,Wednesday,19,Cloudy,0,0,48,31,41,13,Medium
Guntur-Ponnur,Saturday,10,Sunny,0,1,45,20,28,9,Medium
Tenali-Chirala,Sunday,6,Sunny,1,1,48,15,15,4,Low
Tenali-Ongole,Monday,17,Sunny,0,0,50,39,46,13,High
Guntur-Brodipet,Sunday,20,Sunny,0,1,52,25,26,10,Medium
Guntur-Ponnur,Tuesday,23,Sunny,0,0,45,17,17,4,Low
Tenali-Guntur,Wednesday,21,Cloudy,0,0,55,21,15,7,Low
Guntur-Amaravati,Tuesday,8,Sunny,0,0,60,49,60,21,High
Tenali-Guntur,Monday,5,Rainy,1,0,55,44,29,16,High
Tenali-Guntur,Thursday,12,Sunny,0,0,55,24,19,7,Medium
Guntur-Narasaraopet,Tuesday,6,Sunny,0,0,55,20,20,6,Low
Tenali-Ongole,Tuesday,14,Sunny,1,0,50,26,21,7,Medium
Guntur-Ponnur,Thursday,14,Sunny,0,0,45,21,16,6,Medium
Guntur-Mangalagiri,Monday,23,Cloudy,0,0,52,17,14,5,Low
Guntur-Amaravati,Thursday,12,Cloudy,0,0,60,34,35,10,Medium
Guntur-Mangalagiri,Tuesday,13,Rainy,0,0,52,31,30,8,Medium
Tenali-Bapatla,Saturday,10,Rainy,0,1,45,25,31,13,Medium
Guntur-Tenali,Thursday,5,Sunny,0,0,55,26,26,8,Medium
Guntur-Sattenapalli,Saturday,23,Sunny,0,1,50,15,14,4,Low
Guntur-Narasaraopet,Thursday,6,Sunny,0,0,55,21,18,5,Low
Tenali-Guntur,Monday,19,Sunny,0,0,55,41,52,18,Medium
Guntur-Mangalagiri,Friday,20,Cloudy,0,0,52,37,42,17,Medium
Guntur-Amaravati,Thursday,21,Sunny,0,0,60,27,27,7,Medium
Tenali-Ongole,Saturday,23,Rainy,0,1,50,16,16,4,Low
Guntur-Amaravati,Sunday,19,Sunny,0,1,60,39,55,16,Medium
Guntur-Brodipet,Thursday,10,Sunny,1,0,52,52,52,19,High
Guntur-Ponnur,Wednesday,8,Sunny,0,0,45,29,36,10,Medium
Tenali-Guntur,Tuesday,12,Sunny,0,0,55,27,22,10,Medium
Guntur-Ponnur,Thursday,9,Cloudy,0,0,45,39,45,15,High
Tenali-Bapatla,Wednesday,9,Sunny,0,0,45,32,32,13,Medium
Guntur-Sattenapalli,Saturday,17,Cloudy,1,1,50,43,49,18,High
Guntur-Amaravati,Tuesday,16,Cloudy,1,0,60,36,34,12,Medium
Guntur-Nallapadu,Wednesday,21,Rainy,0,0,48,29,29,7,Medium
Tenali-Vijayawada,Friday,11,Foggy,0,0,60,36,37,10,Medium
Guntur-Tenali,Tuesday,6,Sunny,0,0,55,22,22,6,Medium
Guntur-Sattenapalli,Friday,7,Cloudy,0,0,50,40,50,19,High
Guntur-Amaravati,Saturday,17,Cloudy,0,1,60,33,48,16,Medium
Guntur-Narasaraopet,Tuesday,5,Sunny,0,0,55,24,24,6,Medium
Tenali-Repalle,Friday,22,Rainy,0,0,42,23,22,6,Medium
Tenali-Bapatla,Wednesday,16,Foggy,0,0,45,22,19,7,Medium
Tenali-Bapatla,Thursday,9,Rainy,0,0,45,43,45,24,High
Tenali-Ongole,Thursday,11,Rainy,1,0,50,39,31,10,High
Guntur-Sattenapalli,Wednesday,20,Sunny,0,0,50,42,44,18,High
Guntur-Ponnur,Monday,7,Cloudy,0,0,45,40,45,15,High
Tenali-Bapatla,Thursday,18,Cloudy,0,0,45,38,45,22,High
Guntur-Amaravati,Thursday,11,Foggy,0,0,60,36,33,11,Medium
Guntur-Narasaraopet,Tuesday,18,Sunny,0,0,55,49,55,22,High
Tenali-Bapatla,Saturday,13,Rainy,0,1,45,17,13,6,Low
Tenali-Guntur,Saturday,17,Sunny,0,1,55,24,24,14,Medium
Tenali-Repalle,Sunday,15,Rainy,0,1,42,15,12,4,Low
Guntur-Tenali,Wednesday,9,Rainy,1,0,55,55,55,26,High
Guntur-Brodipet,Wednesday,18,Sunny,0,0,52,42,52,17,High
Guntur-Amaravati,Tuesday,6,Sunny,0,0,60,31,28,8,Medium
Tenali-Ongole,Saturday,8,Cloudy,0,1,50,23,34,8,Medium
Guntur-Brodipet,Saturday,16,Sunny,0,1,52,12,9,4,Low
Tenali-Repalle,Tuesday,13,Rainy,0,0,42,26,20,7,Medium
Guntur-Sattenapalli,Monday,17,Sunny,0,0,50,45,50,20,High
Guntur-Amaravati,Sunday,8,Sunny,0,1,60,36,48,13,Medium
Tenali-Repalle,Friday,11,Cloudy,1,0,42,19,19,4,Medium
Guntur-Brodipet,Monday,22,Sunny,1,0,52,27,23,6,Medium
Guntur-Sattenapalli,Wednesday,5,Rainy,0,0,50,35,29,10,Medium
Tenali-Guntur,Wednesday,13,Cloudy,0,0,55,24,21,7,Medium
Guntur-Amaravati,Tuesday,6,Cloudy,0,0,60,30,27,7,Medium
Guntur-Mangalagiri,Tuesday,7,Cloudy,0,0,52,35,41,14,Medium
Tenali-Repalle,Monday,21,Sunny,0,0,42,16,12,4,Low
Tenali-Guntur,Tuesday,18,Sunny,0,0,55,43,50,23,High
Tenali-Bapatla,Tuesday,5,Rainy,0,0,45,26,21,10,Medium
Tenali-Ongole,Monday,19,Sunny,1,0,50,50,50,18,High
Tenali-Guntur,Wednesday,7,Sunny,0,0,55,37,41,21,Medium
Tenali-Bapatla,Monday,14,Rainy,0,0,45,27,23,10,Medium
Guntur-Mangalagiri,Monday,7,Rainy,0,0,52,45,52,18,High
Guntur-Mangalagiri,Saturday,6,Sunny,0,1,52,13,12,3,Low
Tenali-Guntur,Thursday,19,Cloudy,0,0,55,42,41,25,High
Guntur-Mangalagiri,Friday,15,Cloudy,0,0,52,19,15,5,Low
Guntur-Amaravati,Saturday,12,Sunny,0,1,60,17,16,4,Low
Guntur-Brodipet,Friday,19,Sunny,0,0,52,34,47,14,Medium
Tenali-Ongole,Sunday,15,Sunny,0,1,50,15,13,4,Low
Guntur-Nallapadu,Sunday,8,Sunny,0,1,48,26,33,12,Medium
Guntur-Nallapadu,Thursday,22,Rainy,0,0,48,29,25,7,Medium
Guntur-Nallapadu,Friday,17,Sunny,0,0,48,33,41,16,Medium
Tenali-Ongole,Wednesday,10,Foggy,0,0,50,49,50,23,High
Tenali-Guntur,Friday,5,Cloudy,0,0,55,20,13,6,Low
Tenali-Bapatla,Saturday,16,Cloudy,0,1,45,10,8,4,Low
Guntur-Mangalagiri,Tuesday,12,Sunny,0,0,52,19,17,6,Low
Guntur-Tenali,Tuesday,23,Foggy,0,0,55,25,19,8,Medium
Tenali-Vijayawada,Friday,10,Rainy,1,0,60,60,60,25,High
Tenali-Bapatla,Saturday,14,Sunny,0,1,45,11,9,3,Low
Tenali-Chirala,Sunday,22,Sunny,0,1,48,11,8,3,Low
Guntur-Amaravati,Saturday,11,Rainy,0,1,60,24,22,8,Medium
Tenali-Ongole,Thursday,13,Foggy,0,0,50,24,23,6,Medium
Guntur-Brodipet,Tuesday,8,Rainy,0,0,52,52,52,19,High
Guntur-Sattenapalli,Sunday,5,Foggy,0,1,50,13,11,4,Low
Tenali-Bapatla,Monday,12,Sunny,0,0,45,16,10,5,Low
Tenali-Ongole,Saturday,23,Sunny,1,1,50,16,14,4,Low
Tenali-Guntur,Wednesday,11,Sunny,0,0,55,25,16,8,Medium
Tenali-Ongole,Sunday,20,Sunny,0,1,50,19,23,7,Low
Tenali-Chirala,Sunday,6,Foggy,0,1,48,14,11,4,Low
Guntur-Nallapadu,Friday,20,Cloudy,0,0,48,34,42,12,Medium
Guntur-Narasaraopet,Saturday,16,Sunny,0,1,55,21,20,5,Low
Guntur-Brodipet,Monday,20,Sunny,0,0,52,44,52,15,High
Tenali-Vijayawada,Sunday,16,Rainy,0,1,60,20,17,6,Low
Guntur-Ponnur,Thursday,23,Cloudy,0,0,45,17,13,4,Low
Guntur-Tenali,Monday,7,Sunny,0,0,55,37,41,13,Medium
Guntur-Brodipet,Friday,9,Sunny,0,0,52,34,46,12,Medium
Tenali-Guntur,Saturday,19,Sunny,0,1,55,27,28,15,Medium
Tenali-Bapatla,Wednesday,11,Cloudy,0,0,45,17,12,6,Low
Tenali-Bapatla,Friday,15,Sunny,0,0,45,22,16,7,Medium
Guntur-Brodipet,Friday,21,Sunny,0,0,52,23,23,7,Medium
Guntur-Sattenapalli,Friday,11,Sunny,0,0,50,22,18,6,Medium
Guntur-Tenali,Wednesday,5,Rainy,0,0,55,31,25,7,Medium
Tenali-Repalle,Wednesday,17,Rainy,0,0,42,42,42,20,High
Guntur-Amaravati,Friday,15,Sunny,0,0,60,30,23,9,Medium
Tenali-Ongole,Sunday,14,Sunny,0,1,50,11,9,3,Low
Guntur-Ponnur,Saturday,15,Sunny,0,1,45,13,10,4,Low
Guntur-Mangalagiri,Monday,9,Rainy,0,0,52,52,52,18,High
Guntur-Narasaraopet,Saturday,20,Cloudy,0,1,55,37,47,15,Medium
Tenali-Chirala,Friday,14,Cloudy,0,0,48,23,18,5,Medium
Tenali-Ongole,Wednesday,6,Sunny,0,0,50,21,19,5,Medium
Guntur-Narasaraopet,Tuesday,16,Cloudy,1,0,55,34,30,8,Medium
Guntur-Brodipet,Monday,9,Sunny,0,0,52,46,52,16,High
Tenali-Guntur,Thursday,17,Cloudy,1,0,55,50,50,28,High
Tenali-Ongole,Wednesday,7,Sunny,0,0,50,32,37,15,Medium
Tenali-Bapatla,Wednesday,17,Sunny,0,0,45,34,36,16,High
Guntur-Mangalagiri,Thursday,10,Foggy,0,0,52,43,52,19,High
Guntur-Brodipet,Monday,10,Sunny,1,0,52,52,52,24,High
Tenali-Repalle,Thursday,14,Sunny,1,0,42,25,26,6,Medium
Tenali-Guntur,Friday,13,Sunny,0,0,55,21,16,7,Low
Guntur-Nallapadu,Thursday,7,Rainy,0,0,48,44,48,19,High
Guntur-Amaravati,Thursday,14,Sunny,0,0,60,36,35,12,Medium
Guntur-Amaravati,Saturday,13,Cloudy,0,1,60,19,16,5,Low
Tenali-Chirala,Wednesday,17,Sunny,0,0,48,36,37,15,High
Guntur-Nallapadu,Wednesday,23,Sunny,0,0,48,17,15,5,Low
Guntur-Nallapadu,Monday,12,Rainy,0,0,48,22,18,7,Medium
Tenali-Ongole,Monday,11,Cloudy,0,0,50,17,12,5,Low
Tenali-Ongole,Sunday,16,Cloudy,0,1,50,15,12,4,Low
Guntur-Nallapadu,Sunday,16,Cloudy,1,1,48,16,15,4,Low
Guntur-Mangalagiri,Thursday,6,Cloudy,0,0,52,18,18,4,Low
Guntur-Nallapadu,Friday,17,Rainy,0,0,48,45,48,19,High
Tenali-Vijayawada,Sunday,5,Rainy,0,1,60,26,24,7,Medium
Tenali-Vijayawada,Friday,18,Sunny,0,0,60,47,60,18,High
Tenali-Bapatla,Saturday,8,Sunny,0,1,45,21,24,11,Medium
Tenali-Ongole,Friday,22,Sunny,0,0,50,21,21,7,Medium
Guntur-Ponnur,Wednesday,7,Rainy,0,0,45,43,45,20,High
Guntur-Narasaraopet,Tuesday,13,Rainy,1,0,55,43,43,11,High
Guntur-Amaravati,Tuesday,8,Foggy,0,0,60,60,60,22,High
Tenali-Chirala,Saturday,16,Sunny,1,1,48,16,12,5,Low
Tenali-Repalle,Friday,11,Sunny,0,0,42,20,17,6,Medium
Guntur-Amaravati,Tuesday,16,Cloudy,0,0,60,37,37,10,Medium
Guntur-Amaravati,Sunday,6,Sunny,0,1,60,22,20,5,Low
Tenali-Vijayawada,Sunday,6,Foggy,0,1,60,21,19,6,Low
Guntur-Narasaraopet,Tuesday,23,Sunny,0,0,55,24,24,5,Medium
Tenali-Vijayawada,Thursday,9,Sunny,0,0,60,56,60,23,High
Guntur-Brodipet,Sunday,7,Sunny,0,1,52,27,29,13,Medium
Guntur-Sattenapalli,Thursday,13,Cloudy,1,0,50,25,20,7,Medium
Tenali-Repalle,Monday,12,Cloudy,0,0,42,20,18,6,Medium
Tenali-Repalle,Tuesday,20,Rainy,0,0,42,42,42,17,High
Guntur-Narasaraopet,Wednesday,22,Cloudy,0,0,55,26,26,8,Medium
Tenali-Guntur,Sunday,20,Sunny,0,1,55,29,30,14,Medium
Guntur-Nallapadu,Tuesday,13,Sunny,1,0,48,26,22,7,Medium
Guntur-Amaravati,Saturday,8,Sunny,0,1,60,34,38,12,Medium
Tenali-Vijayawada,Wednesday,7,Cloudy,0,0,60,48,60,18,High
Tenali-Bapatla,Sunday,17,Cloudy,0,1,45,21,25,11,Medium
Guntur-Mangalagiri,Monday,21,Cloudy,0,0,52,18,13,4,Low
Guntur-Sattenapalli,Saturday,20,Sunny,0,1,50,35,40,14,Medium
Guntur-Tenali,Friday,9,Cloudy,1,0,55,48,53,19,High
Guntur-Tenali,Saturday,23,Sunny,0,1,55,13,12,3,Low
Tenali-Ongole,Tuesday,13,Sunny,0,0,50,19,16,5,Low
Guntur-Amaravati,Saturday,6,Sunny,0,1,60,22,19,6,Low
Guntur-Sattenapalli,Thursday,17,Sunny,0,0,50,35,44,12,Medium
Guntur-Amaravati,Wednesday,9,Sunny,0,0,60,60,60,20,High
Guntur-Tenali,Friday,21,Sunny,0,0,55,19,17,5,Low
Tenali-Chirala,Monday,22,Cloudy,0,0,48,19,15,5,Low
Tenali-Bapatla,Wednesday,6,Rainy,0,0,45,28,20,8,Medium
Tenali-Guntur,Saturday,14,Sunny,0,1,55,15,10,6,Low
Guntur-Nallapadu,Tuesday,8,Sunny,0,0,48,35,48,13,Medium
Tenali-Vijayawada,Tuesday,17,Cloudy,0,0,60,47,60,22,High
Guntur-Tenali,Sunday,8,Sunny,0,1,55,22,32,9,Medium
Guntur-Narasaraopet,Tuesday,17,Sunny,0,0,55,42,55,17,High
Guntur-Narasaraopet,Tuesday,7,Sunny,0,0,55,36,49,14,Medium
Tenali-Ongole,Friday,8,Foggy,0,0,50,48,50,19,High
Guntur-Nallapadu,Saturday,9,Sunny,0,1,48,23,28,11,Medium
Tenali-Ongole,Saturday,11,Sunny,0,1,50,13,13,3,Low
Guntur-Amaravati,Wednesday,15,Sunny,0,0,60,31,31,9,Medium
Guntur-Ponnur,Monday,20,Cloudy,1,0,45,45,45,18,High
Guntur-Nallapadu,Tuesday,17,Cloudy,0,0,48,35,44,15,Medium
Tenali-Vijayawada,Saturday,11,Cloudy,0,1,60,17,16,4,Low
Tenali-Guntur,Friday,17,Sunny,1,0,55,55,55,24,High
Guntur-Mangalagiri,Wednesday,20,Rainy,0,0,52,52,52,19,High
Tenali-Bapatla,Tuesday,23,Cloudy,0,0,45,21,15,7,Medium
Guntur-Amaravati,Tuesday,8,Rainy,0,0,60,60,60,28,High
Tenali-Chirala,Monday,22,Sunny,0,0,48,19,19,5,Low
Guntur-Tenali,Friday,9,Sunny,0,0,55,46,55,19,High
Guntur-Amaravati,Friday,8,Sunny,0,0,60,53,60,24,High
Guntur-Nallapadu,Thursday,9,Sunny,0,0,48,32,44,12,Medium
Tenali-Bapatla,Monday,10,Cloudy,0,0,45,36,41,17,High
Tenali-Chirala,Wednesday,19,Cloudy,0,0,48,40,48,17,High
Tenali-Vijayawada,Monday,10,Sunny,0,0,60,56,60,27,High
Tenali-Chirala,Saturday,19,Foggy,0,1,48,24,35,10,Medium
Guntur-Narasaraopet,Tuesday,12,Cloudy,0,0,55,19,18,5,Low
Guntur-Narasaraopet,Sunday,6,Sunny,0,1,55,15,12,4,Low
Guntur-Narasaraopet,Tuesday,23,Sunny,0,0,55,24,19,7,Medium
Guntur-Amaravati,Tuesday,6,Sunny,1,0,60,36,32,11,Medium
Guntur-Sattenapalli,Sunday,18,Sunny,0,1,50,25,32,9,Medium
Guntur-Sattenapalli,Tuesday,21,Sunny,0,0,50,18,15,4,Low
Tenali-Chirala,Friday,18,Sunny,0,0,48,33,41,11,Medium
Guntur-Ponnur,Sunday,22,Foggy,0,1,45,14,12,3,Low
Guntur-Brodipet,Friday,20,Sunny,0,0,52,42,52,15,High
Guntur-Ponnur,Sunday,15,Rainy,0,1,45,17,15,5,Low
Tenali-Repalle,Saturday,12,Rainy,0,1,42,15,15,4,Low
Tenali-Vijayawada,Sunday,6,Cloudy,0,1,60,18,18,4,Low
Tenali-Ongole,Friday,6,Sunny,1,0,50,23,19,7,Medium
Tenali-Guntur,Monday,14,Cloudy,1,0,55,32,29,10,Medium
Guntur-Nallapadu,Thursday,11,Cloudy,0,0,48,19,15,5,Low
Guntur-Nallapadu,Tuesday,18,Cloudy,0,0,48,42,48,18,High
Tenali-Vijayawada,Friday,22,Sunny,1,0,60,47,46,15,High
Tenali-Bapatla,Wednesday,20,Rainy,0,0,45,42,44,24,High
Tenali-Chirala,Sunday,13,Rainy,1,1,48,22,19,5,Medium
Guntur-Narasaraopet,Sunday,20,Sunny,0,1,55,24,32,10,Medium
Guntur-Narasaraopet,Thursday,7,Sunny,1,0,55,55,55,23,High
Tenali-Chirala,Wednesday,13,Rainy,0,0,48,24,20,7,Medium
Guntur-Ponnur,Monday,7,Sunny,0,0,45,37,45,15,High
Tenali-Chirala,Sunday,5,Cloudy,1,1,48,19,17,4,Low
Guntur-Amaravati,Friday,16,Sunny,0,0,60,34,33,10,Medium
Guntur-Mangalagiri,Tuesday,19,Sunny,0,0,52,43,48,19,High
Guntur-Ponnur,Saturday,11,Cloudy,0,1,45,10,9,2,Low
Guntur-Brodipet,Thursday,13,Cloudy,0,0,52,24,24,6,Medium
Tenali-Vijayawada,Saturday,6,Sunny,0,1,60,20,20,4,Low
Guntur-Amaravati,Wednesday,12,Rainy,0,0,60,38,31,11,Medium
Guntur-Brodipet,Tuesday,22,Rainy,0,0,52,30,25,10,Medium
Guntur-Sattenapalli,Tuesday,17,Rainy,0,0,50,50,50,22,High
Guntur-Tenali,Thursday,5,Rainy,0,0,55,34,35,8,Medium
Tenali-Ongole,Sunday,12,Sunny,1,1,50,16,12,3,Low
Guntur-Tenali,Thursday,10,Sunny,0,0,55,39,55,15,Medium
Tenali-Vijayawada,Wednesday,8,Sunny,1,0,60,60,60,28,High
Guntur-Sattenapalli,Monday,16,Cloudy,0,0,50,17,17,5,Low
Tenali-Repalle,Friday,5,Sunny,0,0,42,15,14,4,Low
Guntur-Sattenapalli,Thursday,12,Sunny,0,0,50,23,20,6,Medium
Guntur-Nallapadu,Saturday,14,Rainy,0,1,48,15,11,4,Low
Tenali-Repalle,Thursday,20,Sunny,0,0,42,32,38,15,High
Guntur-Narasaraopet,Monday,12,Sunny,0,0,55,23,21,7,Medium
Guntur-Amaravati,Wednesday,17,Rainy,0,0,60,60,60,22,High
Guntur-Tenali,Monday,13,Cloudy,0,0,55,19,19,5,Low
Guntur-Mangalagiri,Saturday,9,Rainy,0,1,52,30,35,10,Medium
Guntur-Mangalagiri,Sunday,19,Sunny,0,1,52,24,33,11,Medium
Tenali-Chirala,Monday,9,Sunny,0,0,48,40,48,16,High
Tenali-Vijayawada,Tuesday,10,Cloudy,0,0,60,57,60,27,High
Guntur-Tenali,Saturday,8,Sunny,0,1,55,24,30,10,Medium
Guntur-Mangalagiri,Tuesday,5,Cloudy,0,0,52,24,24,6,Medium
Tenali-Repalle,Wednesday,7,Sunny,0,0,42,42,42,14,High
Guntur-Sattenapalli,Monday,12,Sunny,0,0,50,22,23,6,Medium
Guntur-Mangalagiri,Saturday,16,Cloudy,0,1,52,15,13,4,Low
Guntur-Mangalagiri,Tuesday,6,Rainy,0,0,52,24,22,7,Medium
Tenali-Repalle,Tuesday,22,Rainy,0,0,42,23,18,6,Medium
Tenali-Repalle,Tuesday,16,Rainy,0,0,42,21,19,5,Medium
Guntur-Tenali,Wednesday,18,Sunny,0,0,55,38,50,14,Medium
Tenali-Vijayawada,Thursday,5,Cloudy,0,0,60,33,33,9,Medium
Guntur-Sattenapalli,Friday,23,Rainy,0,0,50,24,19,7,Medium
Guntur-Nallapadu,Wednesday,6,Cloudy,0,0,48,20,16,5,Medium
Guntur-Mangalagiri,Wednesday,16,Rainy,1,0,52,40,40,11,High
Tenali-Repalle,Saturday,13,Cloudy,1,1,42,20,15,6,Medium
Tenali-Ongole,Saturday,15,Cloudy,0,1,50,12,10,3,Low
Guntur-Tenali,Tuesday,18,Sunny,0,0,55,43,55,19,High
Guntur-Narasaraopet,Thursday,21,Foggy,0,0,55,23,17,5,Medium
Guntur-Sattenapalli,Wednesday,6,Sunny,0,0,50,26,19,8,Medium
Tenali-Chirala,Sunday,11,Sunny,0,1,48,14,10,4,Low
Tenali-Guntur,Tuesday,8,Rainy,0,0,55,49,51,22,High
Tenali-Guntur,Friday,15,Foggy,0,0,55,23,16,9,Medium
Tenali-Chirala,Wednesday,20,Sunny,0,0,48,34,41,14,Medium
Guntur-Sattenapalli,Tuesday,14,Sunny,0,0,50,21,20,5,Medium
Guntur-Ponnur,Sunday,8,Cloudy,0,1,45,22,24,8,Medium
Tenali-Guntur,Monday,22,Cloudy,0,0,55,22,19,7,Medium
Guntur-Ponnur,Thursday,8,Sunny,0,0,45,38,45,15,High
Guntur-Amaravati,Tuesday,11,Sunny,0,0,60,33,32,10,Medium
Guntur-Brodipet,Wednesday,8,Sunny,0,0,52,46,52,18,High
Guntur-Amaravati,Friday,19,Sunny,0,0,60,60,60,25,High
Tenali-Guntur,Friday,21,Sunny,0,0,55,18,13,6,Low
Guntur-Mangalagiri,Sunday,23,Rainy,0,1,52,19,15,6,Low
Guntur-Narasaraopet,Saturday,22,Foggy,0,1,55,23,24,7,Medium
Guntur-Sattenapalli,Tuesday,13,Sunny,0,0,50,17,16,5,Low
Guntur-Mangalagiri,Saturday,10,Sunny,0,1,52,27,37,12,Medium
Tenali-Vijayawada,Sunday,16,Rainy,0,1,60,22,21,7,Low
Tenali-Ongole,Tuesday,14,Sunny,0,0,50,21,21,5,Medium
Tenali-Guntur,Sunday,23,Sunny,0,1,55,13,9,5,Low
Guntur-Amaravati,Tuesday,5,Sunny,1,0,60,47,37,12,High
Tenali-Chirala,Saturday,7,Sunny,0,1,48,26,31,12,Medium
Tenali-Repalle,Sunday,16,Sunny,1,1,42,15,13,4,Low
Tenali-Vijayawada,Saturday,23,Sunny,1,1,60,24,24,8,Medium
Guntur-Tenali,Monday,16,Cloudy,0,0,55,19,18,5,Low
Guntur-Mangalagiri,Saturday,10,Cloudy,0,1,52,21,28,8,Medium
Guntur-Ponnur,Monday,10,Sunny,0,0,45,38,45,18,High
Guntur-Brodipet,Wednesday,20,Rainy,0,0,52,52,52,23,High
Tenali-Bapatla,Saturday,14,Rainy,0,1,45,16,12,4,Low
Guntur-Nallapadu,Friday,8,Sunny,0,0,48,42,48,16,High
Tenali-Ongole,Friday,21,Sunny,1,0,50,25,20,8,Medium
Guntur-Amaravati,Saturday,23,Foggy,0,1,60,18,17,4,Low
Tenali-Vijayawada,Thursday,19,Foggy,1,0,60,60,60,22,High
Tenali-Vijayawada,Tuesday,12,Rainy,0,0,60,42,33,12,Medium
Guntur-Nallapadu,Friday,10,Foggy,0,0,48,44,48,21,High
Tenali-Vijayawada,Friday,13,Sunny,1,0,60,38,37,12,Medium
Tenali-Guntur,Friday,22,Sunny,0,0,55,19,14,7,Low
Tenali-Chirala,Monday,20,Sunny,0,0,48,35,40,15,Medium
Guntur-Sattenapalli,Friday,19,Rainy,0,0,50,44,50,19,High
Guntur-Brodipet,Tuesday,13,Sunny,0,0,52,24,20,8,Medium
Guntur-Tenali,Wednesday,14,Cloudy,0,0,55,24,20,7,Medium
Guntur-Nallapadu,Sunday,8,Cloudy,0,1,48,23,26,10,Medium
Guntur-Narasaraopet,Sunday,14,Sunny,0,1,55,16,12,5,Low
Tenali-Ongole,Wednesday,19,Rainy,0,0,50,50,50,23,High
Tenali-Vijayawada,Tuesday,16,Sunny,0,0,60,34,26,11,Medium
Guntur-Ponnur,Thursday,12,Cloudy,0,0,45,17,17,4,Low
Guntur-Narasaraopet,Saturday,16,Cloudy,0,1,55,20,17,6,Low
Guntur-Mangalagiri,Saturday,17,Cloudy,0,1,52,24,27,9,Medium
Guntur-Narasaraopet,Thursday,14,Sunny,0,0,55,22,16,7,Medium
Guntur-Amaravati,Wednesday,23,Rainy,0,0,60,36,32,11,Medium
Guntur-Tenali,Thursday,19,Rainy,1,0,55,55,55,24,High
Guntur-Ponnur,Tuesday,14,Cloudy,0,0,45,16,13,5,Low
Tenali-Chirala,Saturday,6,Rainy,0,1,48,16,14,4,Low
Tenali-Vijayawada,Sunday,5,Sunny,0,1,60,21,20,5,Low
Guntur-Mangalagiri,Thursday,17,Cloudy,0,0,52,39,52,17,High
Tenali-Vijayawada,Saturday,11,Sunny,0,1,60,18,15,5,Low
Guntur-Amaravati,Thursday,8,Foggy,0,0,60,60,60,28,High
Guntur-Narasaraopet,Thursday,13,Rainy,0,0,55,28,25,8,Medium
Guntur-Mangalagiri,Friday,5,Sunny,1,0,52,30,31,8,Medium
Guntur-Ponnur,Monday,22,Sunny,0,0,45,15,14,3,Low
Tenali-Repalle,Sunday,23,Sunny,0,1,42,10,8,3,Low
Tenali-Chirala,Monday,11,Cloudy,0,0,48,18,16,4,Low
Tenali-Repalle,Monday,15,Cloudy,0,0,42,16,14,5,Low
Guntur-Mangalagiri,Friday,19,Sunny,0,0,52,41,49,17,High
Tenali-Guntur,Sunday,5,Sunny,0,1,55,16,10,5,Low
Tenali-Vijayawada,Wednesday,16,Cloudy,0,0,60,30,26,7,Medium
Guntur-Narasaraopet,Friday,23,Sunny,0,0,55,27,27,7,Medium
Guntur-Brodipet,Saturday,6,Cloudy,0,1,52,11,11,2,Low
Tenali-Ongole,Tuesday,12,Sunny,0,0,50,23,19,6,Medium
Tenali-Bapatla,Thursday,9,Cloudy,0,0,45,34,35,19,High
Guntur-Nallapadu,Saturday,6,Sunny,0,1,48,13,12,3,Low
Tenali-Vijayawada,Friday,12,Sunny,0,0,60,34,35,9,Medium
Guntur-Nallapadu,Monday,7,Cloudy,0,0,48,33,41,13,Medium
Guntur-Brodipet,Tuesday,15,Sunny,0,0,52,20,18,5,Low
Guntur-Nallapadu,Saturday,7,Rainy,0,1,48,30,43,11,Medium
Tenali-Vijayawada,Saturday,13,Sunny,0,1,60,21,19,6,Low
Guntur-Narasaraopet,Sunday,20,Sunny,0,1,55,30,38,11,Medium
Guntur-Ponnur,Wednesday,10,Rainy,0,0,45,44,45,18,High
Tenali-Vijayawada,Friday,13,Cloudy,0,0,60,27,27,7,Medium
Tenali-Bapatla,Tuesday,23,Rainy,0,0,45,23,19,9,Medium
Guntur-Amaravati,Thursday,6,Rainy,0,0,60,47,47,12,High
Tenali-Vijayawada,Friday,5,Cloudy,0,0,60,34,32,10,Medium
Guntur-Narasaraopet,Saturday,22,Sunny,0,1,55,20,15,5,Low
Guntur-Ponnur,Friday,10,Sunny,0,0,45,31,39,13,Medium
